sensor_index,last_modified,date_created,last_seen,location_type,rssi,uptime,latency,latitude,longitude,altitude
139376,1652293774,1638482780,1708525801,0,-78,39302,265,42.58269,-72.07328,1035
139382,1656000006,1638482797,1708525813,0,-82,19397,562,42.15554,-71.00915,203
139388,1656439734,1638482822,1708525912,0,-66,18561,571,42.158356,-70.99146,249
139394,1652370393,1638482869,1708525873,0,-71,71012,220,43.660343,-79.398125,355
139396,1665164346,1638482871,1708525799,0,-61,41708,355,43.66939,-79.41351,390
139402,1656335467,1638482890,1708525810,0,-53,62552,257,42.147163,-71.02096,124
139406,1686248238,1638482898,1708525849,0,-85,8987,254,42.050934,-72.58014,157
139446,1652375152,1638487587,1708525894,0,-83,26376,214,43.660812,-79.39838,359
139450,1652374885,1638487598,1708525872,0,-71,7307,211,43.660923,-79.39838,358
139448,1652367567,1638487591,1708525828,0,-73,26366,235,43.66053,-79.39813,356
139454,1652366404,1638487611,1708525884,0,-75,26365,221,43.660587,-79.398056,352
139458,1652374845,1638487623,1708525844,0,-72,26367,211,43.660976,-79.39842,358
139456,1652377067,1638487616,1708525895,0,-59,26367,211,43.660534,-79.398506,358
139466,1656435218,1638487649,1708525887,0,-72,26373,214,43.660507,-79.39848,358
139472,1652367760,1638487665,1708525905,0,-74,26367,213,43.66052,-79.39819,359
139480,1652376159,1638487970,1708525803,0,-65,26365,213,43.660538,-79.39845,358
139486,1652376325,1638488515,1708525882,0,-55,26373,216,43.660492,-79.39833,358
139484,1657121866,1638487977,1708525882,0,-66,26367,211,43.660458,-79.398315,358
139540,1654458544,1638568614,1708525859,0,-68,64178,261,42.670418,-70.8518,46
139672,1638985382,1638817924,1708525860,0,-82,57505,251,35.621796,-82.56606,2354
139842,1653515842,1638829808,1708525829,0,-60,18526,238,39.015198,-77.11347,319
139978,1638906943,1638906551,1708525893,0,-79,26958,210,33.944584,-83.37219,664
139998,1660347161,1638913790,1708525896,1,-53,31738,334,39.812603,-84.22743,828
140004,1663021576,1638913875,1708525883,1,-68,5915,273,40.821667,-73.95206,132
140062,1704661125,1638915257,1708525830,1,-40,192,255,40.874683,-73.904335,23
140064,1691617687,1638915268,1708020460,1,-49,4454,240,40.87065,-73.917595,100
140094,1670729581,1638915561,1708525846,1,-34,28541,210,40.8934,-73.83783,157
140106,1665608867,1638987428,1708525844,0,-56,28521,515,39.889465,-82.996895,719
140132,1665460150,1639002025,1708525854,1,-49,22625,351,40.842983,-77.80241,1082
140194,1651693702,1639003934,1708525854,0,-58,39303,320,42.560802,-72.039696,1057
140316,1658148885,1639065390,1708525802,1,-60,6398,251,41.313404,-74.86142,1068
140322,1668538392,1639090327,1708525812,1,-39,1074,361,24.86073,-80.73549,9
140326,1688058183,1639090358,1708525900,1,-66,10573,240,40.625,-73.9655,42
140334,1662758657,1639090433,1708525801,1,-61,68302,262,40.685436,-73.98876,20
140332,1700432555,1639090381,1708525913,1,-51,12397,220,40.6468,-73.89742,16
140364,1670588698,1639092253,1708525878,1,-30,42707,208,40.644337,-73.928375,29
140378,1668992960,1639092316,1708525904,1,-56,57821,216,40.865273,-73.90739,139
140404,1665608872,1639153318,1708525824,0,-66,7874,318,39.982983,-83.05434,809
140478,1640981048,1639419875,1708525840,1,-71,39000,247,40.53652,-80.18056,759
140480,1639686135,1639420171,1708525828,0,-61,2126,344,35.82367,-78.63681,200
140548,1706557274,1639436224,1708525873,0,-82,37344,362,46.184532,-82.96188,604
140562,1665608875,1639501463,1708525826,0,-64,2382,255,40.0982,-82.899765,844
140564,1650913012,1639501580,1708525800,0,-79,31069,310,38.589046,-77.771576,318
140722,1689101594,1639527139,1708525835,1,-75,34140,283,40.561806,-79.99479,1094
140724,1656167461,1639527150,1708525894,1,-69,61029,364,40.00289,-80.0488,831
140928,1653410917,1639697380,1708525868,0,-67,7614,261,42.495487,-70.86336,24
140938,1663943093,1639697393,1708525843,0,-81,7613,2447,42.507915,-70.8462,19
140950,1682005936,1639697511,1708525852,0,-63,30769,285,39.915375,-83.080246,801
141010,1659987808,1639779265,1708525868,1,-66,3930,242,37.586884,-77.463135,200
141112,1651433854,1640020469,1708525881,0,-63,7707,245,40.494274,-79.99152,1148
141680,1640730906,1640621918,1708525805,0,-68,30971,391,27.721731,-82.69575,5
141816,1653339538,1640648686,1708525894,0,-71,54383,280,42.831867,-71.74672,466
141824,1652460205,1640648916,1708525833,0,-68,9995,278,39.95238,-75.21661,87
141946,1681411918,1640819094,1708525911,1,-50,53070,235,40.435734,-79.89864,821
141954,1689090703,1640819174,1708525797,1,-56,15096,333,40.738922,-80.331505,1080
141960,1686068920,1640819236,1708525828,1,-65,47131,3194,40.49194,-80.04795,938
141978,1703608395,1640819336,1708525833,1,-59,17120,397,40.002403,-80.04886,825
141976,1696538269,1640819316,1708525868,1,-72,29586,223,40.442127,-79.927414,1085
141982,1686772016,1640819376,1708525916,1,-58,12101,236,40.473316,-79.91354,1049
141980,1667578625,1640819357,1708525904,1,-50,18986,293,40.46824,-80.069916,755
141990,1687191438,1640819437,1708525798,1,-58,62334,298,40.36158,-80.05726,1066
141994,1680280757,1640819498,1708525881,1,-46,39372,268,40.45999,-79.99142,758
141992,1682435406,1640819457,1708525840,1,-53,18872,260,40.6972,-80.3157,809
141998,1684930498,1640819538,1708525825,1,-62,37502,219,40.460117,-79.99158,757
141996,1689111633,1640819519,1708525898,1,-73,24869,253,40.427727,-79.86665,1126
142070,1684930823,1640904372,1708525822,0,-55,39371,212,40.46012,-79.991554,757
142076,1694884380,1640904381,1708525816,0,-58,67345,210,36.30649,-82.3614,1672
142086,1645048100,1640904636,1708525891,0,-58,14329,283,36.47394,-82.55697,1703
142090,1689102275,1640904651,1708525868,0,-75,34156,285,40.562317,-79.99167,1137
142088,1675635413,1640904640,1708525883,0,-61,18828,263,36.61747,-82.171295,1774
142092,1689091603,1640904656,1708525801,0,-74,15096,323,40.737736,-80.334595,1104
142250,1656620970,1641242934,1708525904,0,-71,61859,296,35.936817,-83.97827,898
142358,1686230447,1641333851,1708525902,1,-78,18336,374,44.10845,-79.118095,902
142382,1655935213,1641421850,1708525883,0,-66,6702,243,35.964317,-83.92016,932
142380,1654872039,1641420076,1708525883,0,-79,10498,257,35.956364,-83.8671,911
142428,1696874646,1641487359,1708525881,0,-74,6358,603,33.6878,-84.2905,811
142606,1652965463,1641844578,1708525914,0,-81,46148,232,41.758804,-72.73563,110
142848,1642701217,1642198290,1708525798,1,-71,44531,215,38.88083,-77.16769,341
142854,1649362241,1642445319,1708525803,0,-72,20173,2761,40.111656,-79.399345,1719
142858,1701652123,1642451254,1708525863,1,-53,41963,299,34.16525,-77.91337,27
142906,1665608853,1642537300,1708525890,0,-75,34208,244,39.839783,-83.07625,818
142952,1667075451,1642621829,1708525858,1,-59,41393,271,40.407207,-79.92686,1075
143232,1653957315,1643046704,1708525884,1,-59,16663,233,41.091984,-73.51123,95
143254,1658610216,1643049298,1708525849,0,-51,30281,195,40.078087,-75.1096,215
143382,1660240249,1643068141,1708525799,0,-62,65703,480,43.30783,-78.82315,283
143456,1651934793,1643151055,1708525867,0,-56,20562,618,43.08963,-71.50244,619
143518,1653441229,1643225411,1708525814,1,-54,51071,255,42.37303,-71.1245,12
143628,1653746101,1643326082,1708525866,0,-58,4423,302,43.21302,-79.77538,394
143784,1643660691,1643659795,1708525865,1,-56,706,286,40.685123,-73.97788,48
143856,1657586037,1643666340,1708525904,1,-57,36411,197,38.797955,-77.15579,198
143918,1664299097,1643757169,1708525875,0,-86,21305,776,42.252327,-71.08352,75
143920,1662060203,1643757171,1708525827,0,-67,69103,284,42.23337,-71.11777,96
143930,1658759763,1643757202,1708525802,0,-93,6257,919,42.246864,-71.069664,114
144006,1661519653,1643838976,1708525844,0,-88,28729,291,42.261112,-71.03783,21
144004,1656694379,1643838953,1708525824,0,-74,58626,315,38.87058,-77.01346,17
144020,1655998855,1643839204,1708525865,0,-73,29222,423,38.916515,-77.00028,91
144036,1655486601,1643839555,1708525861,0,-69,956,273,44.464527,-73.21176,148
144502,1644872085,1644862240,1708525854,0,-68,24396,340,26.055983,-81.66196,9
144508,1661378076,1644863772,1708525809,0,-79,14515,304,40.259506,-79.94012,924
144512,1661375117,1644863815,1708525867,0,-84,4132,290,40.276173,-80.02513,1137
144554,1651532345,1644965426,1708525873,0,-72,13535,248,40.69493,-73.97222,55
144588,1645043480,1645037427,1708525911,0,-63,18740,260,35.99826,-78.896126,403
144606,1692731542,1645124488,1708525915,1,-73,44529,291,40.87268,-76.58821,540
144614,1673624660,1645124504,1708525893,1,-72,17531,341,40.873226,-76.58832,539
144636,1681729562,1645221114,1708525840,0,-73,3786,6473,39.6521,-80.5282,1154
144682,1646447302,1646245748,1708525871,0,-58,10093,186,32.93084,-83.74318,386
144714,1659888646,1646433156,1708525872,0,-71,11207,285,40.785732,-73.97315,100
144746,1647888426,1646694538,1708525916,0,-60,3101,373,39.822002,-83.98336,894
144748,1692731633,1646694544,1708525903,1,-65,11534,307,40.87363,-76.58776,542
144756,1658772229,1646694601,1708525797,0,-63,55919,222,40.480347,-80.06525,728
144762,1691692696,1646694635,1708525837,1,-65,52933,256,40.873024,-76.587975,539
144920,1654888578,1646866872,1708525857,0,-63,49356,276,40.26234,-79.95874,1142
144962,1691184138,1646951743,1708525879,0,-63,33194,1881,27.764696,-82.690674,38
144990,1653594196,1646951839,1708525798,0,-65,53565,534,40.269203,-80.011925,1042
145034,1677878142,1646954135,1708525805,0,-73,61214,467,27.760305,-82.68585,34
145142,1654530098,1647295573,1708525809,0,-92,916,216,40.283085,-74.742615,100
145144,1654528632,1647295587,1708525846,0,-95,1084,214,40.28307,-74.7426,100
145358,1654723829,1647545138,1708525824,0,-76,10419,254,39.283955,-76.58122,36
145416,1680118790,1647891600,1708525820,1,-55,11503,258,40.872974,-76.58788,540
145518,1658156533,1647904061,1708525817,0,-79,13758,235,42.5882,-72.60072,241
145612,1666817416,1648075722,1708525837,0,-77,16232,484,33.359684,-81.75551,381
145634,1655310517,1648075820,1708525801,0,-59,2882,226,38.920547,-76.98141,155
145646,1652360984,1648132089,1708525799,0,-69,27579,197,33.460274,-81.71339,449
145656,1653509118,1648132127,1708525798,0,-65,60703,306,33.414207,-81.629845,315
145668,1652449243,1648132245,1708525885,0,-82,54357,206,33.533115,-81.73029,499
145822,1656176684,1648501818,1708525830,0,-73,37097,581,36.230335,-76.70334,13
145838,1653499229,1648501841,1708525851,0,-81,3464,347,36.059345,-76.60538,12
145866,1708018421,1648504010,1707995840,1,-45,2360,245,42.548515,-71.10407,103
145874,1659725231,1648504369,1708525861,0,-66,61313,269,35.27724,-80.86359,736
145872,1708018425,1648504133,1707995786,1,-48,2358,258,42.548573,-71.10417,103
145952,1708018419,1648579030,1707995857,1,-43,2360,255,42.54825,-71.104324,105
145958,1700148040,1648579045,1708525874,0,-80,906,269,36.87851,-76.30636,16
145962,1690230994,1648579055,1708525881,0,-67,22259,237,40.680958,-74.01284,8
145986,1708018423,1648579143,1707995795,1,-52,2362,258,42.548485,-71.10411,102
145984,1654529501,1648579143,1708525134,0,-95,12,239,40.28308,-74.74262,100
145996,1708018417,1648579626,1707995755,1,-44,2358,238,42.548195,-71.10382,107
146028,1659107782,1648586712,1708056482,0,-73,3,311,41.45715,-70.58037,7
146042,1658860057,1648586758,1708525884,0,-65,19246,256,41.43772,-70.57481,70
146058,1654529071,1648590058,1708514350,0,-93,64,230,40.283077,-74.742584,100
146204,1675090674,1648676317,1708525850,0,-75,49693,391,35.214035,-80.82005,716
146208,1654527519,1648676322,1708525897,0,-91,930,227,40.283077,-74.74262,100
146246,1701374369,1648676451,1708525840,0,-58,47624,326,35.266205,-80.92705,695
146266,1700162047,1648677092,1708525875,0,-64,43760,334,35.27657,-80.85911,748
146264,1658156381,1648677092,1708525900,0,-78,48486,216,42.6051,-72.59517,268
146284,1661786845,1648677457,1708525877,0,-75,60332,208,35.247486,-80.851944,686
146350,1653245834,1648843227,1708525902,0,-79,5532,267,42.346752,-71.22598,105
146366,1673637808,1648843280,1708525898,0,-68,7277,291,35.396786,-80.83542,820
146442,1663258196,1649105992,1708525879,0,-73,11447,457,40.674248,-74.00646,8
146454,1671475768,1649106095,1708525853,0,-70,8276,239,36.87941,-76.30884,10
146524,1668804730,1649177314,1708525908,0,-65,57583,234,36.99042,-76.40513,16
146530,1708456952,1649182194,1708525842,0,-72,1152,239,36.87776,-76.30412,11
146554,1708451087,1649193118,1708525847,0,-61,1250,243,36.98927,-76.39111,15
146650,1650564900,1649443187,1708525915,0,-61,16843,277,40.439114,-74.741745,378
146674,1650322917,1649692564,1708525815,0,-65,4654,220,38.74407,-77.69215,416
146848,1653412418,1649954705,1708525860,0,-73,28995,274,40.60116,-80.6517,699
146922,1659425239,1650303723,1708525814,0,-53,61292,385,36.002743,-78.55674,434
146980,1656350386,1651095090,1708525862,0,-56,26367,217,43.660206,-79.39833,353
146998,1651193445,1651184808,1708525910,0,-63,46151,456,45.99666,-77.44128,571
147000,1651193507,1651184810,1708525910,0,-73,46151,471,45.99666,-77.44128,571
147210,1652225322,1652195036,1708525854,0,-81,372,283,42.829517,-70.976456,93
147240,1665608826,1652282884,1708525817,0,-75,39606,336,39.95742,-82.93918,785
147418,1687191958,1652383277,1708525797,0,-42,6620,803,39.755444,-77.519424,785
147534,1684974122,1652712922,1708525909,1,-65,14418,288,36.210583,-79.93967,855
147548,1654891848,1652816178,1708525877,0,-71,17232,309,42.749115,-73.89478,325
147552,1654791295,1652816186,1708525851,0,-67,56661,720,39.896004,-74.91214,78
147599,1653310174,1652887027,1708525904,0,-71,65837,273,39.37506,-76.58776,372
147661,1654219482,1652985784,1708525909,0,-66,55987,254,40.72222,-73.9496,18
147687,1681346174,1652985922,1708525831,1,-61,14179,251,41.484695,-74.49721,787
147691,1665608880,1652987904,1708525898,0,-87,926,413,39.962215,-83.07883,803
147715,1657121703,1653074133,1708525833,0,-74,60509,329,38.92076,-76.985016,139
147721,1657119161,1653074145,1708525875,0,-73,27053,4285,38.91256,-76.98571,83
147789,1654180716,1653506498,1708525847,1,-65,18515,199,40.714092,-73.93463,19
147915,1654267088,1653667563,1708525879,1,-51,60071,215,35.93282,-79.099365,534
147931,1659889451,1653669470,1708525873,0,-69,2404,220,39.96938,-75.167114,109
148095,1680111107,1654020304,1708525882,0,-76,426,2798,35.60404,-83.78295,1842
148097,1671028772,1654020306,1708525850,0,-74,33445,1620,35.777485,-83.213806,1748
148101,1671167867,1654020325,1708525909,0,-63,4438,258,35.640354,-83.688736,1380
148123,1696874192,1654030068,1708525907,0,-77,40178,916,33.6878,-84.2905,811
148183,1686874731,1654030166,1708525810,1,-73,2866,700,33.77934,-84.395996,926
148235,1654881705,1654113848,1708525897,0,-66,58480,325,41.235737,-77.082504,587
148289,1655339484,1654124060,1708525818,0,-70,52927,221,40.984203,-74.03071,60
148295,1655299312,1654124077,1708525839,0,-78,7957,258,40.984726,-74.01201,64
148359,1707927742,1654205857,1708525878,0,-68,5436,257,40.725967,-73.950714,31
148365,1686163778,1654283785,1708525860,0,-73,11437,377,41.72929,-72.24462,334
148375,1664204420,1654284798,1708525885,0,-77,29137,407,41.78471,-72.631645,45
148391,1664292480,1654291893,1708525893,0,-82,21375,2352,41.940388,-72.81908,230
148399,1674426989,1654292114,1708525801,0,-62,1117,3024,41.604,-73.20969,631
148405,1676569188,1654292274,1708525853,0,-84,6963,377,41.811405,-72.79857,930
148411,1677850201,1654292390,1708525894,0,-78,6530,480,41.34091,-72.13101,28
148421,1688666832,1654292675,1708525832,0,-66,286,656,41.844395,-72.03091,641
148461,1682707138,1654538332,1708525908,0,-69,2289,293,35.2795,-80.7117,770
148473,1686773769,1654538450,1708525864,0,-73,20847,301,36.09651,-79.285545,669
148523,1704989347,1654628652,1708525855,0,-72,54289,292,41.9302,-73.372475,543
148527,1686237324,1654628703,1708525826,0,-63,1470,529,41.900017,-72.13076,686
148591,1674755935,1654713056,1708525905,0,-71,11357,550,41.8214,-73.29733,1674
148615,1657808455,1654793998,1708525830,1,-43,31662,205,40.592,-73.78877,2
148687,1655665412,1654815846,1708525829,0,-72,56238,562,40.61946,-80.1914,1151
149534,1708381713,1655326954,1704859455,0,-66,30790,233,41.29514,-73.445946,474
149666,1656865497,1655331751,1708525815,0,-77,41363,283,43.67494,-79.35434,384
149710,1680791222,1655332516,1708525819,0,-71,22906,879,27.955227,-82.46956,12
149764,1665608743,1655400227,1708525911,0,-70,70214,449,39.98631,-82.94153,774
149868,1664573554,1655498529,1708525811,0,-63,6548,517,40.74966,-80.33082,1138
149966,1665860881,1655501293,1708525895,0,-58,37169,298,42.582336,-73.819305,185
149970,1665861663,1655501301,1708525800,0,-62,13035,364,42.718025,-73.69187,31
150048,1660244013,1655501549,1708525833,0,-66,61825,564,40.683292,-80.32847,751
150054,1658958026,1655501586,1708525869,0,-57,4590,188,38.31733,-76.45098,0
150064,1665264900,1655663317,1708525913,0,-53,53218,314,42.287037,-83.68429,898
150114,1704728115,1655761735,1708525869,0,-70,61862,233,40.727665,-73.958786,13
150494,1660007548,1655859337,1708525838,0,-66,48408,269,27.37111,-82.54015,18
150572,1660226063,1655863831,1708525798,0,-71,20229,273,40.695084,-80.297745,755
150732,1659030467,1655940008,1708525882,0,-58,37268,395,41.17897,-81.75022,1045
151068,1658858785,1656110735,1708525806,0,-75,2862,227,46.095383,-73.41823,210
151122,1688056747,1656111581,1708525856,0,-71,36234,287,42.287006,-83.23601,602
151172,1658440411,1656342462,1708525845,0,-72,8379,244,41.80241,-70.633316,54
151270,1686160475,1656353734,1708525859,0,-42,22094,232,40.742165,-73.99637,36
151318,1658505649,1656366788,1708525896,0,-89,326,436,36.28785,-76.22844,12
151344,1660003338,1656367079,1708525910,0,-56,60650,398,36.365852,-76.20495,13
151348,1659541383,1656367150,1708525822,0,-77,22602,265,36.056633,-76.61022,4
151358,1680118861,1656367219,1708525799,0,-86,17230,325,35.99143,-76.944595,9
151362,1662402387,1656367279,1708525811,0,-77,26238,462,36.199005,-76.27371,6
151378,1691867344,1656367445,1708525819,0,-70,61254,377,36.151108,-76.41438,10
151490,1681676315,1656460651,1708525898,0,-68,22299,364,42.486057,-73.902245,679
151502,1674924045,1656460746,1708525803,0,-75,7520,290,42.645687,-73.737656,74
151504,1694452580,1656460750,1708525827,0,-64,49428,547,40.021103,-78.88632,2243
151514,1658965886,1656460804,1708525817,0,-76,56167,996,42.71712,-73.18263,835
151512,1659199876,1656460768,1708525849,0,-66,41171,309,38.97226,-77.34652,410
151516,1688993707,1656460814,1708525886,0,-81,3266,333,40.75641,-82.51917,1272
151536,1681672415,1656460885,1708525857,0,-54,22298,372,42.492672,-73.90752,652
151552,1670793868,1656460940,1708525831,0,-76,11407,226,42.499035,-73.88156,526
151562,1686160154,1656461122,1708525857,0,-79,60622,297,36.440536,-77.09458,81
151648,1692144618,1656461545,1708525820,0,-59,14105,233,36.080444,-79.8221,806
151680,1691956108,1656462296,1708525828,0,-76,63184,391,36.049675,-76.72086,26
151778,1658763433,1656524515,1708525855,0,-68,9995,453,27.776123,-82.67129,51
151806,1686576184,1656534904,1708525915,0,-54,24236,594,36.12327,-75.73209,12
151826,1657116563,1656544319,1708525801,0,-79,61260,223,40.277557,-74.73288,105
151830,1657116819,1656544333,1708525803,0,-60,61208,221,40.279156,-74.73574,98
151916,1675097612,1656546135,1708525815,0,-60,36929,254,39.324863,-77.739265,506
151952,1681158819,1656546227,1708525847,0,-76,13103,1041,42.4848,-83.31004,698
152196,1668284151,1656700749,1708039776,0,-70,38029,209,40.64598,-74.190155,12
152214,1679008638,1656701075,1708525821,0,-54,2610,383,40.911934,-79.90574,1171
152450,1657140683,1657042894,1708525873,0,-83,43268,305,38.26176,-76.4636,98
152862,1668702960,1657141226,1708525831,0,-76,842,232,40.67681,-74.00462,14
153652,1661904879,1657561197,1708525818,0,-72,24030,613,43.060894,-77.49151,458
153874,1669121546,1657584021,1708523762,0,-90,86,7450,39.571438,-76.976555,840
153959,1663961135,1657647965,1708525914,0,-75,13284,342,38.959072,-77.33285,369
154301,1702398361,1657667715,1708525826,0,-47,61670,619,40.5473,-80.195816,724
154421,1664981289,1657746648,1708525841,0,-75,1954,580,41.065567,-80.34454,1202
154503,1663005036,1657747160,1708525864,0,-58,51821,275,48.19393,-64.93717,208
154531,1701889782,1657749393,1708525867,0,-63,10518,303,35.968296,-83.95586,941
154613,1661900799,1657750693,1708525901,0,-73,19634,317,40.48016,-79.94906,868
154745,1674259880,1657824889,1708525807,0,-75,72,575,40.361534,-79.93279,1227
154789,1690362493,1657836799,1708525834,0,-62,9393,213,39.22985,-77.2735,542
154797,1702501412,1657836811,1708525805,0,-67,10517,314,35.99421,-83.911575,986
154801,1683040210,1657836814,1708525813,0,-65,422,317,35.991707,-83.89293,956
154817,1687302929,1657837085,1708525799,0,-71,56231,308,40.508217,-80.08314,853
154825,1663180315,1657837176,1708525837,0,-76,52362,185,39.254646,-76.70971,188
154847,1696535928,1657837490,1708525819,0,-48,37372,313,40.42467,-79.8888,907
154879,1663180789,1657838127,1708525897,0,-77,2512,318,39.254536,-76.70936,185
154885,1666556627,1657838235,1708525868,0,-81,61056,2797,40.025017,-76.31407,354
154907,1687974709,1657838586,1708525835,0,-85,21275,286,41.00866,-80.003235,1187
154961,1664418715,1657910692,1708525907,0,-70,10639,182,33.695145,-84.437416,1015
155031,1665424680,1657915515,1708525854,0,-53,59433,534,42.40175,-71.12862,48
155049,1690994020,1657915898,1708525904,0,-68,7467,610,40.250866,-76.46765,642
155075,1663451125,1657916698,1708525828,0,-71,51189,307,43.13516,-77.59469,544
155291,1672948538,1658176791,1708525871,0,-43,19871,520,39.393784,-74.39145,12
155809,1668725923,1658268899,1708525761,0,-80,27165,247,40.268673,-74.78257,125
156039,1670340043,1658348322,1708525882,0,-67,25587,209,40.021255,-75.49926,435
156051,1691711565,1658348552,1708525871,0,-43,50184,274,42.746754,-73.70538,55
156083,1673466323,1658353415,1708525868,0,-74,44010,415,41.51938,-81.55414,941
156105,1687959321,1658353505,1708525820,0,-88,60194,422,41.537674,-81.55597,818
156127,1677073738,1658353591,1708525878,0,-75,1528,7729,30.445421,-84.27521,152
156171,1679861945,1658353767,1708525849,0,-59,56013,303,42.758892,-73.70317,98
156181,1686148678,1658353793,1708525893,0,-67,18041,219,41.07715,-73.536804,102
156193,1672860001,1658353921,1708525817,0,-68,34285,309,38.915874,-77.00361,124
156199,1679861094,1658354155,1708525879,0,-71,56014,294,42.75478,-73.70085,32
156219,1673974951,1658354326,1708525910,0,-75,57184,360,41.500324,-81.588425,878
156225,1670360036,1658354553,1708525761,0,-89,12041,2135,41.301155,-72.90293,7
156253,1678308214,1658354681,1708525864,0,-64,4758,241,39.068905,-77.04679,395
156263,1682708850,1658354753,1708525839,0,-47,10638,307,41.332993,-81.660706,1084
156313,1702060643,1658425350,1708525819,0,-86,21246,1312,43.608555,-72.98239,568
156475,1700073788,1658441347,1708525915,0,-74,69339,312,45.31936,-66.02325,15
156609,1694453150,1658523054,1708525803,1,-69,2488,237,41.502422,-81.60666,705
156627,1669470884,1658523078,1708525812,0,-64,13771,254,40.418686,-79.890686,917
156657,1670600598,1658524306,1708525849,0,-91,260,278,38.98456,-76.80942,161
156671,1690914059,1658524646,1708525848,1,-68,25776,240,41.502357,-81.60683,705
156691,1694453093,1658525048,1708525889,1,-66,5579,236,41.502434,-81.60711,704
156701,1674677089,1658525166,1708525810,0,-87,26535,256,27.176603,-82.475235,14
156705,1690914471,1658525223,1708525846,1,-61,25784,244,41.502357,-81.60683,705
156715,1668626035,1658525284,1708525806,0,-80,23374,309,43.255764,-79.951584,355
156719,1694453042,1658525540,1708525828,1,-69,69959,236,41.502174,-81.60686,704
156727,1694452988,1658525721,1708525835,1,-57,10867,233,41.502563,-81.60684,705
156725,1690554012,1658525719,1708525819,1,-61,13209,259,41.500595,-81.60581,699
156735,1694453073,1658526087,1708525803,1,-77,10853,248,41.502262,-81.60698,704
156739,1678909832,1658526163,1708525813,0,-46,60257,248,39.160927,-77.278244,455
156819,1686150367,1658773687,1708525906,0,-60,59201,304,39.285366,-76.566315,94
156841,1660698186,1658777369,1708525847,0,-58,15878,246,33.759655,-84.246315,1020
156851,1659536874,1658777389,1708525816,0,-62,7142,248,41.290707,-73.37134,398
156873,1661007291,1658778814,1708525828,0,-74,31558,229,38.96401,-76.942665,78
157019,1675461958,1658865159,1708525809,0,-60,55651,290,39.4906,-76.969,784
157023,1686234902,1658865173,1708525913,0,-80,70234,219,40.169178,-75.192665,339
157071,1679159362,1658868044,1708525825,1,-71,10980,369,39.98475,-75.132706,38
157167,1666788576,1658871504,1708525912,0,-59,66272,558,40.438713,-79.93522,1078
157253,1660596173,1658964192,1708525877,0,-62,37851,209,41.043392,-74.132904,345
157319,1686759896,1659043423,1708525907,0,-79,31884,387,45.95852,-66.63898,31
157325,1685625390,1659043447,1708525818,0,-73,30264,271,46.11965,-64.769394,103
157329,1669911926,1659043456,1708525896,0,-56,8010,464,35.792545,-79.09207,444
157375,1698085758,1659133678,1708525871,0,-69,53595,277,42.104294,-72.58614,105
157389,1679940277,1659133878,1708525855,0,-75,924,407,42.5937,-72.237236,523
157397,1679940165,1659133945,1708525843,0,-77,182,314,42.46768,-72.58054,135
157413,1703195064,1659134117,1708525833,0,-87,70556,227,42.225224,-72.62614,212
157417,1673987838,1659134198,1708525825,0,-67,6004,283,42.479603,-72.60834,204
157467,1659375552,1659374652,1708525847,1,-61,59529,287,36.120865,-83.52157,1296
157465,1674593018,1659369804,1708525809,0,-72,16457,528,42.172764,-72.64937,285
157781,1666795125,1659479932,1708525889,0,-57,1508,303,35.54728,-82.46455,2328
157905,1705010187,1659488085,1708525804,0,-77,11528,933,40.6281,-75.34159,293
158115,1669177385,1659564834,1708525912,0,-70,6101,302,40.80428,-73.17035,68
158159,1667058719,1659567904,1708525820,0,-71,60770,522,41.522453,-70.66442,0
158187,1667574203,1659568287,1708525818,0,-65,29877,616,40.327843,-80.20408,1190
158479,1695243264,1659726764,1708525903,0,-55,54355,335,43.73608,-74.05634,1360
158651,1680628718,1659982954,1708525685,0,-76,8583,227,43.29365,-72.485504,544
158661,1679431995,1659983480,1708525903,0,-73,52894,221,34.993954,-78.43222,162
158675,1707757881,1659995032,1708525890,0,-77,59682,513,46.850315,-71.232895,65
158771,1691764227,1659997237,1708525888,0,-79,38532,3433,42.34891,-71.09778,13
158769,1671547918,1659997231,1708525900,0,-74,35343,414,42.065365,-71.01256,80
158773,1679674258,1659997239,1708525846,0,-50,8687,472,42.349796,-71.05917,9
158783,1674070850,1659997357,1708525852,0,-85,11222,1393,42.2117,-71.1144,615
158797,1678218010,1659997433,1708525906,0,-71,28788,489,42.32947,-71.08263,24
158801,1688383683,1659997478,1708525888,0,-59,51889,261,42.397335,-71.03316,9
158805,1692386069,1659998249,1708525894,0,-74,1216,362,42.24115,-70.9634,23
158823,1665608815,1660059935,1708525830,0,-69,7298,445,39.878136,-83.08927,843
158843,1678985426,1660077203,1708525863,0,-73,22008,256,38.953148,-76.87925,209
158873,1679593568,1660077446,1708525860,0,-88,3548,963,39.379135,-76.60803,461
158905,1697139590,1660077800,1708525889,0,-82,30995,245,38.89063,-76.92762,154
158949,1675377266,1660081508,1708525907,0,-58,2136,354,43.951687,-70.962135,718
159013,1660142889,1660139846,1708456440,0,-75,1,null,36.87762,-76.30404,12
159021,1695320573,1660152434,1708525831,0,-67,2942,331,37.033627,-76.44389,17
159041,1695827166,1660152815,1708525878,0,-64,24345,233,37.00725,-76.31088,7
159107,1676221399,1660166102,1708525865,0,-73,57212,565,40.592724,-79.92855,1253
159125,1695241831,1660166192,1708525860,0,-57,21498,388,37.033195,-76.0819,-49
